framework,task,norm,optimizer,loss,flags,run,step,train_acc,val_acc,wall_time_s
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,6900,0.5907421875,0.5244390964508057,760.5662789344788
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7000,0.5904296875,0.555588960647583,771.4455733299255
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7100,0.5876953125,0.5488781929016113,782.3279385566711
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7200,0.5919921875,0.5446714758872986,793.2058827877045
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7300,0.5894140625,0.5484775900840759,804.0851974487305
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7400,0.586328125,0.5589944124221802,814.9686152935028
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7500,0.587578125,0.5583934187889099,825.8522574901581
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7600,0.5887109375,0.5504807829856873,836.7376720905304
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7700,0.591953125,0.5443710088729858,847.6152560710907
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7800,0.586640625,0.5452724695205688,858.493884563446
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,7900,0.5919140625,0.533052921295166,869.3719670772552
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8000,0.5875390625,0.5440705418586731,880.2487897872925
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8100,0.5918359375,0.5164262652397156,891.1276721954346
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8200,0.5810546875,0.522536039352417,902.0035948753357
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8300,0.5837890625,0.5349559187889099,912.8820044994354
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8400,0.5884765625,0.5470753312110901,923.7598826885223
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8500,0.5865625,0.5474759936332703,934.6313905715942
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8600,0.57375,0.5421674847602844,945.5047700405121
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8700,0.5850390625,0.5211338400840759,956.3760373592377
ptorch,CIFAR10,l2,ProjectionMuonV2,CrossEntropy,pn=dyt+bm=delta_sum+sm=rel_floor+qkg=True+ma=True+malr=0.001+mae=1e-08+mam=rel_row+lrs=cosine+pa=auto,1,8800,0.5780859375,0.5266426205635071,967.252409696579
